time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
8.144378166995011,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3076,516,222,56,2,left,0,28,28,1,17,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.171754124996369,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1492,456,222,56,2,left,1,27,27,3,20,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.196206124994205,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1324,444,222,56,2,right,0,28,28,2,22,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.220476874994347,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1224,434,222,56,2,right,1,27,27,2,24,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.263598709003418,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,632,394,222,56,3,both,0,28,28,7,7,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.304925791991991,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,584,386,222,56,3,both,1,27,27,4,11,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.31496508399141,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,584,386,222,56,3,left,0,28,28,0,11,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.338580291994731,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,left,1,27,27,3,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.348141209004098,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,right,0,28,28,0,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.357562874996802,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,right,1,27,27,0,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
